name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Aaron Cresswell,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,"LB,WB",90.0,121.0,10.0,29.0,68.0,29.0,0.0,103.0,0.0,0.0,,0.0,0.0,76.0,353.0,175.0,6.0,2.0,0.0,1.0,1.0,75.0,74.0,98.7,2.0,
Aaron Cresswell,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,LB,90.0,69.0,1.0,28.0,29.0,17.0,0.0,58.0,0.0,0.0,,0.0,0.0,39.0,177.0,85.0,3.0,2.0,0.0,1.0,0.0,40.0,40.0,100.0,2.0,
Aaron Cresswell,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,LB,90.0,75.0,3.0,17.0,35.0,24.0,0.0,65.0,0.0,0.0,,0.0,0.0,53.0,126.0,48.0,1.0,0.0,0.0,0.0,1.0,50.0,50.0,100.0,0.0,
Aaron Cresswell,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,LB,90.0,55.0,9.0,20.0,20.0,18.0,0.0,46.0,0.0,0.0,,0.0,0.0,31.0,184.0,76.0,3.0,0.0,0.0,0.0,0.0,30.0,27.0,90.0,0.0,
Aaron Cresswell,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,LB,90.0,89.0,5.0,24.0,49.0,22.0,0.0,81.0,0.0,2.0,0.0,0.0,0.0,60.0,344.0,166.0,7.0,4.0,0.0,1.0,0.0,67.0,66.0,98.5,0.0,
Aaron Cresswell,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,LB,60.0,27.0,6.0,10.0,7.0,10.0,0.0,21.0,0.0,0.0,,0.0,0.0,15.0,29.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,
Jarrod Bowen,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,RW,89.0,35.0,2.0,6.0,11.0,21.0,7.0,31.0,3.0,3.0,100.0,3.0,0.0,26.0,207.0,132.0,9.0,1.0,2.0,0.0,1.0,45.0,22.0,48.9,5.0,
Jarrod Bowen,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,RW,90.0,45.0,0.0,4.0,14.0,28.0,3.0,37.0,0.0,0.0,,0.0,0.0,23.0,88.0,21.0,1.0,0.0,1.0,0.0,6.0,39.0,27.0,69.2,2.0,
Jarrod Bowen,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,RW,78.0,29.0,1.0,5.0,8.0,18.0,4.0,26.0,1.0,1.0,100.0,1.0,0.0,19.0,91.0,28.0,1.0,2.0,0.0,2.0,2.0,29.0,18.0,62.1,5.0,
Jarrod Bowen,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,RW,82.0,42.0,3.0,5.0,20.0,21.0,2.0,38.0,1.0,2.0,50.0,1.0,0.0,31.0,247.0,134.0,6.0,3.0,0.0,2.0,2.0,33.0,24.0,72.7,6.0,
Jarrod Bowen,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,FW,89.0,30.0,1.0,5.0,11.0,16.0,5.0,27.0,2.0,4.0,50.0,2.0,0.0,17.0,108.0,63.0,2.0,0.0,0.0,1.0,2.0,37.0,19.0,51.4,5.0,
Jarrod Bowen,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,RW,89.0,42.0,0.0,6.0,14.0,24.0,3.0,40.0,1.0,2.0,50.0,1.0,0.0,31.0,217.0,64.0,3.0,0.0,2.0,2.0,4.0,43.0,32.0,74.4,10.0,
Jarrod Bowen,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,RW,90.0,35.0,0.0,5.0,12.0,19.0,3.0,35.0,1.0,1.0,100.0,1.0,0.0,26.0,180.0,37.0,4.0,0.0,0.0,1.0,0.0,40.0,27.0,67.5,10.0,
Jarrod Bowen,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,"RW,AM",89.0,54.0,2.0,6.0,20.0,30.0,7.0,50.0,0.0,3.0,0.0,1.0,0.0,42.0,184.0,78.0,4.0,1.0,0.0,5.0,2.0,45.0,37.0,82.2,9.0,
Jarrod Bowen,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,RW,89.0,33.0,2.0,10.0,10.0,16.0,6.0,32.0,0.0,0.0,,0.0,0.0,23.0,122.0,72.0,4.0,1.0,1.0,3.0,4.0,29.0,19.0,65.5,8.0,
Jarrod Bowen,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,RW,89.0,47.0,0.0,12.0,13.0,25.0,11.0,44.0,1.0,1.0,100.0,1.0,0.0,30.0,155.0,95.0,5.0,1.0,1.0,1.0,5.0,28.0,20.0,71.4,4.0,
Jarrod Bowen,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,RW,83.0,27.0,0.0,6.0,12.0,12.0,3.0,26.0,1.0,4.0,25.0,1.0,0.0,17.0,54.0,27.0,1.0,0.0,0.0,1.0,0.0,29.0,17.0,58.6,2.0,
Jarrod Bowen,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,RW,70.0,24.0,0.0,1.0,13.0,12.0,4.0,22.0,1.0,2.0,50.0,1.0,1.0,14.0,111.0,49.0,2.0,1.0,1.0,2.0,1.0,24.0,15.0,62.5,6.0,
Jarrod Bowen,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,N,RW,17.0,15.0,0.0,1.0,10.0,7.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,10.0,74.0,21.0,1.0,1.0,0.0,0.0,1.0,11.0,9.0,81.8,1.0,
Jarrod Bowen,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,RW,90.0,43.0,2.0,8.0,17.0,22.0,4.0,37.0,1.0,3.0,33.3,1.0,0.0,24.0,154.0,94.0,4.0,1.0,2.0,3.0,4.0,27.0,19.0,70.4,6.0,
Angelo Ogbonna,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,CB,90.0,55.0,8.0,28.0,28.0,2.0,0.0,54.0,0.0,0.0,,0.0,0.0,39.0,174.0,87.0,1.0,0.0,0.0,0.0,0.0,42.0,39.0,92.9,0.0,
Angelo Ogbonna,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,CB,90.0,52.0,4.0,31.0,23.0,1.0,1.0,51.0,0.0,0.0,,0.0,0.0,36.0,210.0,38.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,97.4,0.0,
Angelo Ogbonna,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,CB,90.0,41.0,4.0,20.0,23.0,2.0,2.0,41.0,0.0,0.0,,0.0,0.0,23.0,172.0,68.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,100.0,1.0,
Angelo Ogbonna,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,CB,90.0,62.0,2.0,37.0,36.0,0.0,0.0,61.0,0.0,0.0,,0.0,0.0,47.0,289.0,133.0,0.0,0.0,0.0,0.0,0.0,48.0,47.0,97.9,0.0,
Angelo Ogbonna,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,CB,90.0,45.0,15.0,30.0,15.0,0.0,0.0,45.0,0.0,0.0,,0.0,0.0,27.0,123.0,37.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,93.5,0.0,
Angelo Ogbonna,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,CB,90.0,46.0,5.0,24.0,21.0,3.0,0.0,46.0,0.0,0.0,,0.0,0.0,32.0,302.0,130.0,4.0,1.0,0.0,0.0,0.0,37.0,35.0,94.6,0.0,
Angelo Ogbonna,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,CB,90.0,53.0,6.0,21.0,31.0,2.0,2.0,51.0,0.0,0.0,,0.0,0.0,28.0,148.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,96.4,0.0,
Angelo Ogbonna,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,CB,90.0,63.0,8.0,32.0,31.0,3.0,3.0,63.0,0.0,0.0,,0.0,0.0,46.0,196.0,83.0,1.0,0.0,0.0,0.0,0.0,46.0,46.0,100.0,0.0,
Angelo Ogbonna,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,CB,90.0,46.0,5.0,31.0,16.0,1.0,0.0,46.0,0.0,0.0,,0.0,0.0,26.0,169.0,81.0,0.0,0.0,0.0,0.0,1.0,31.0,29.0,93.5,0.0,
Angelo Ogbonna,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,CB,90.0,61.0,12.0,37.0,25.0,0.0,0.0,61.0,0.0,0.0,,0.0,0.0,46.0,147.0,39.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,100.0,0.0,
Angelo Ogbonna,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,CB,21.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,,0.0,0.0,3.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,
Kurt Zouma,2021-08-14,Sat,1,Home,W 3–0,Chelsea,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kurt Zouma,2021-08-22,Sun,2,Away,W 2–0,Chelsea,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kurt Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kurt Zouma,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kurt Zouma,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,CB,90.0,40.0,16.0,26.0,16.0,0.0,0.0,38.0,0.0,0.0,,0.0,0.0,19.0,121.0,59.0,3.0,0.0,0.0,0.0,0.0,18.0,16.0,88.9,0.0,
Kurt Zouma,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,CB,90.0,48.0,9.0,27.0,24.0,6.0,1.0,46.0,0.0,0.0,,0.0,0.0,29.0,301.0,201.0,3.0,3.0,0.0,0.0,0.0,25.0,25.0,100.0,1.0,
Kurt Zouma,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,CB,90.0,52.0,3.0,22.0,30.0,3.0,1.0,48.0,0.0,0.0,,0.0,0.0,20.0,101.0,24.0,1.0,0.0,0.0,0.0,0.0,24.0,23.0,95.8,0.0,
Kurt Zouma,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,CB,90.0,54.0,6.0,25.0,29.0,1.0,1.0,53.0,0.0,0.0,,0.0,0.0,38.0,192.0,94.0,2.0,0.0,0.0,0.0,0.0,38.0,38.0,100.0,0.0,
Kurt Zouma,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,CB,90.0,49.0,10.0,31.0,16.0,3.0,1.0,48.0,0.0,0.0,,0.0,0.0,24.0,98.0,50.0,0.0,0.0,0.0,1.0,0.0,31.0,31.0,100.0,0.0,
Kurt Zouma,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,CB,90.0,55.0,4.0,24.0,32.0,0.0,0.0,54.0,0.0,0.0,,0.0,0.0,40.0,130.0,80.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,100.0,0.0,
Kurt Zouma,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,CB,90.0,35.0,11.0,23.0,13.0,3.0,1.0,35.0,0.0,0.0,,0.0,0.0,13.0,123.0,63.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,
Kurt Zouma,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,CB,90.0,59.0,10.0,29.0,32.0,1.0,1.0,59.0,0.0,0.0,,0.0,0.0,39.0,236.0,123.0,1.0,0.0,0.0,0.0,0.0,42.0,42.0,100.0,1.0,
Kurt Zouma,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,CB,90.0,36.0,8.0,23.0,11.0,2.0,1.0,35.0,0.0,0.0,,0.0,0.0,22.0,86.0,27.0,1.0,0.0,0.0,1.0,0.0,24.0,23.0,95.8,1.0,
Kurt Zouma,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,CB,90.0,30.0,10.0,21.0,7.0,3.0,2.0,29.0,0.0,0.0,,0.0,0.0,14.0,83.0,34.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,92.9,0.0,
Vladimír Coufal,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,"RB,WB",90.0,67.0,5.0,17.0,29.0,24.0,1.0,57.0,1.0,1.0,100.0,1.0,0.0,42.0,153.0,76.0,5.0,1.0,0.0,2.0,0.0,42.0,40.0,95.2,1.0,
Vladimír Coufal,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,RB,90.0,89.0,4.0,29.0,40.0,28.0,0.0,73.0,0.0,0.0,,0.0,0.0,50.0,363.0,211.0,9.0,6.0,0.0,0.0,0.0,57.0,53.0,93.0,5.0,
Vladimír Coufal,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,RB,90.0,78.0,3.0,23.0,24.0,38.0,1.0,60.0,0.0,0.0,,0.0,0.0,41.0,175.0,96.0,2.0,0.0,0.0,2.0,1.0,47.0,45.0,95.7,3.0,
Vladimír Coufal,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,RB,90.0,58.0,4.0,15.0,16.0,28.0,0.0,52.0,1.0,2.0,50.0,1.0,0.0,26.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,87.5,1.0,
Vladimír Coufal,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,RB,90.0,58.0,5.0,18.0,26.0,15.0,1.0,48.0,2.0,2.0,100.0,2.0,0.0,37.0,180.0,80.0,2.0,0.0,1.0,1.0,1.0,38.0,34.0,89.5,5.0,
Vladimír Coufal,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,"RB,WB",90.0,58.0,8.0,25.0,19.0,18.0,0.0,44.0,1.0,1.0,100.0,1.0,0.0,24.0,163.0,58.0,2.0,2.0,0.0,0.0,0.0,24.0,23.0,95.8,0.0,
Vladimír Coufal,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,RB,90.0,72.0,2.0,18.0,31.0,30.0,5.0,64.0,0.0,0.0,,0.0,0.0,44.0,260.0,168.0,7.0,2.0,1.0,1.0,0.0,39.0,38.0,97.4,2.0,
Vladimír Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vladimír Coufal,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,LW,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,
Vladimír Coufal,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,N,RW,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,
Vladimír Coufal,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Vladimír Coufal,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,N,LB,30.0,16.0,1.0,5.0,9.0,5.0,0.0,15.0,1.0,1.0,100.0,1.0,0.0,10.0,91.0,34.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,100.0,0.0,
Vladimír Coufal,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,RB,90.0,45.0,4.0,14.0,21.0,15.0,1.0,40.0,1.0,1.0,100.0,1.0,0.0,20.0,205.0,144.0,4.0,4.0,0.0,0.0,0.0,26.0,23.0,88.5,2.0,
Craig Dawson,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,CB,90.0,59.0,9.0,26.0,33.0,2.0,1.0,59.0,0.0,0.0,,0.0,0.0,37.0,113.0,69.0,5.0,0.0,0.0,0.0,0.0,44.0,42.0,95.5,0.0,
Craig Dawson,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,CB,90.0,58.0,5.0,30.0,23.0,6.0,5.0,58.0,0.0,0.0,,0.0,0.0,31.0,145.0,81.0,1.0,1.0,0.0,0.0,0.0,41.0,41.0,100.0,0.0,
Craig Dawson,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,CB,90.0,43.0,10.0,24.0,21.0,2.0,1.0,40.0,0.0,0.0,,0.0,0.0,18.0,116.0,61.0,2.0,1.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,
Craig Dawson,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,CB,90.0,76.0,8.0,38.0,42.0,3.0,1.0,74.0,0.0,0.0,,0.0,0.0,53.0,374.0,207.0,7.0,2.0,0.0,0.0,0.0,57.0,57.0,100.0,0.0,
Craig Dawson,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Craig Dawson,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,N,CB,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Craig Dawson,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Craig Dawson,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,N,CB,12.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,4.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,
Craig Dawson,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,N,CB,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Craig Dawson,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Craig Dawson,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,N,CB,69.0,31.0,5.0,20.0,9.0,2.0,2.0,31.0,1.0,1.0,100.0,1.0,0.0,16.0,45.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,100.0,0.0,
Craig Dawson,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,CB,90.0,56.0,5.0,27.0,32.0,3.0,2.0,56.0,0.0,0.0,,0.0,0.0,34.0,159.0,93.0,3.0,0.0,0.0,0.0,0.0,42.0,42.0,100.0,0.0,
Craig Dawson,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,CB,90.0,42.0,12.0,23.0,17.0,2.0,0.0,42.0,0.0,0.0,,0.0,0.0,24.0,100.0,28.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,96.6,0.0,
Craig Dawson,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,CB,90.0,16.0,3.0,9.0,6.0,3.0,3.0,14.0,0.0,0.0,,0.0,0.0,5.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,
Ben Johnson,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,N,RW,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,100.0,1.0,
Ben Johnson,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Johnson,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Johnson,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Johnson,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Johnson,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,"RB,WB",90.0,80.0,2.0,19.0,46.0,17.0,3.0,71.0,0.0,0.0,,0.0,0.0,57.0,252.0,129.0,5.0,1.0,0.0,1.0,0.0,49.0,49.0,100.0,3.0,
Ben Johnson,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,RB,90.0,68.0,6.0,30.0,28.0,21.0,1.0,56.0,1.0,3.0,33.3,2.0,0.0,35.0,249.0,131.0,6.0,4.0,0.0,1.0,0.0,39.0,35.0,89.7,1.0,
Ben Johnson,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y,RB,90.0,62.0,2.0,26.0,29.0,8.0,2.0,48.0,0.0,0.0,,0.0,0.0,24.0,139.0,30.0,1.0,0.0,1.0,1.0,0.0,21.0,20.0,95.2,0.0,
Ben Johnson,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y,RB,90.0,56.0,14.0,33.0,20.0,7.0,0.0,47.0,1.0,1.0,100.0,1.0,0.0,27.0,150.0,56.0,1.0,1.0,0.0,1.0,1.0,25.0,23.0,92.0,0.0,
Ben Johnson,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y,RB,90.0,60.0,7.0,16.0,30.0,16.0,0.0,51.0,1.0,1.0,100.0,1.0,0.0,31.0,138.0,54.0,4.0,1.0,0.0,0.0,1.0,38.0,35.0,92.1,0.0,
Ben Johnson,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,RB,90.0,51.0,8.0,19.0,20.0,14.0,0.0,45.0,1.0,1.0,100.0,1.0,0.0,29.0,150.0,43.0,3.0,1.0,0.0,3.0,1.0,36.0,29.0,80.6,3.0,
Ben Johnson,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y,LB,90.0,63.0,4.0,22.0,27.0,16.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,29.0,176.0,124.0,3.0,2.0,0.0,0.0,1.0,31.0,29.0,93.5,0.0,
Nikola Vlašić,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,N,AM,28.0,13.0,0.0,0.0,7.0,8.0,2.0,13.0,0.0,0.0,,0.0,0.0,11.0,64.0,38.0,2.0,1.0,1.0,1.0,0.0,8.0,6.0,75.0,1.0,
Nikola Vlašić,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,LM,67.0,28.0,1.0,6.0,17.0,7.0,2.0,28.0,2.0,3.0,66.7,2.0,1.0,21.0,141.0,73.0,3.0,0.0,0.0,1.0,0.0,27.0,20.0,74.1,3.0,
Nikola Vlašić,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,N,"AM,LW",13.0,6.0,0.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,71.4,0.0,
Nikola Vlašić,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nikola Vlašić,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nikola Vlašić,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nikola Vlašić,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,RW,1.0,4.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,,0.0,0.0,4.0,22.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,2.0,
Nikola Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Vlašić,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,N,LW,20.0,18.0,0.0,0.0,11.0,8.0,0.0,18.0,0.0,0.0,,0.0,0.0,15.0,76.0,43.0,2.0,1.0,0.0,0.0,2.0,21.0,16.0,76.2,6.0,
Nikola Vlašić,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nikola Vlašić,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Masuaku,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,N,LW,5.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,
Arthur Masuaku,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Arthur Masuaku,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y,LW,73.0,30.0,0.0,8.0,17.0,8.0,0.0,30.0,2.0,2.0,100.0,2.0,0.0,25.0,145.0,90.0,6.0,2.0,0.0,3.0,0.0,25.0,20.0,80.0,0.0,
Arthur Masuaku,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,N,LW,14.0,16.0,0.0,1.0,4.0,11.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,9.0,27.0,10.0,1.0,0.0,1.0,1.0,0.0,14.0,11.0,78.6,1.0,
