name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Declan Rice,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y*,DM,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,6.0,2.0,2.0,0.0,0.0,0.0,0.4,3.0,1.0,29.0,34.0,85.3,1.0,31.0,7.0,2.0,3.0,
Declan Rice,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y*,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,8.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,84.0,2.0,38.0,2.0,0.0,0.0,
Declan Rice,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y*,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,10.0,0.0,2.0,5.0,0.0,0.0,0.2,2.0,0.0,70.0,78.0,89.7,4.0,66.0,9.0,2.0,5.0,
Declan Rice,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y*,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,23.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,42.0,90.5,2.0,32.0,6.0,2.0,3.0,
Declan Rice,2021-10-31,Sun,10,Away,W 4–1,West Ham,Aston Villa,Y*,DM,90.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,91.0,16.0,4.0,0.0,0.0,0.2,0.2,0.1,4.0,1.0,69.0,80.0,86.3,2.0,70.0,7.0,0.0,1.0,
Declan Rice,2021-11-07,Sun,11,Home,W 3–2,West Ham,Liverpool,Y*,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,33.0,37.0,89.2,1.0,27.0,2.0,0.0,0.0,
Declan Rice,2021-11-20,Sat,12,Away,L 0–1,West Ham,Wolves,Y*,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,69.0,13.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,61.0,90.2,5.0,49.0,6.0,2.0,2.0,
Declan Rice,2021-11-28,Sun,13,Away,L 1–2,West Ham,Manchester City,Y*,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,97.7,3.0,38.0,6.0,2.0,2.0,
Declan Rice,2021-12-01,Wed,14,Home,D 1–1,West Ham,Brighton,Y*,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,16.0,1.0,5.0,3.0,0.1,0.1,0.3,3.0,0.0,32.0,39.0,82.1,4.0,31.0,6.0,2.0,2.0,
Tomáš Souček,2021-08-15,Sun,1,Away,W 4–2,West Ham,Newcastle Utd,Y,"DM,CM",90.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,52.0,17.0,4.0,0.0,1.0,0.6,0.3,0.0,1.0,0.0,32.0,37.0,86.5,3.0,29.0,5.0,1.0,1.0,
Tomáš Souček,2021-08-23,Mon,2,Home,W 4–1,West Ham,Leicester City,Y,DM,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,70.0,14.0,3.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,53.0,59.0,89.8,4.0,49.0,5.0,0.0,1.0,
Tomáš Souček,2021-08-28,Sat,3,Home,D 2–2,West Ham,Crystal Palace,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,43.0,13.0,4.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,27.0,28.0,96.4,2.0,18.0,1.0,0.0,0.0,
Tomáš Souček,2021-09-11,Sat,4,Away,D 0–0,West Ham,Southampton,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.0,84.1,4.0,48.0,6.0,0.0,0.0,
Tomáš Souček,2021-09-19,Sun,5,Home,L 1–2,West Ham,Manchester Utd,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,20.0,4.0,0.0,4.0,0.1,0.1,0.0,0.0,0.0,38.0,44.0,86.4,4.0,31.0,1.0,0.0,0.0,
Tomáš Souček,2021-09-25,Sat,6,Away,W 2–1,West Ham,Leeds United,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,8.0,1.0,3.0,1.0,0.1,0.1,0.0,0.0,0.0,27.0,30.0,90.0,4.0,21.0,2.0,0.0,0.0,
Tomáš Souček,2021-10-03,Sun,7,Home,L 1–2,West Ham,Brentford,Y,DM,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,17.0,2.0,2.0,3.0,0.1,0.1,0.0,2.0,0.0,26.0,32.0,81.3,3.0,26.0,2.0,0.0,1.0,
Tomáš Souček,2021-10-17,Sun,8,Away,W 1–0,West Ham,Everton,Y,DM,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,5.0,2.0,2.0,0.0,0.0,0.1,2.0,0.0,43.0,47.0,91.5,3.0,44.0,2.0,1.0,2.0,
Tomáš Souček,2021-10-24,Sun,9,Home,W 1–0,West Ham,Tottenham,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,54.0,17.0,1.0,2.0,4.0,0.2,0.2,0.1,2.0,0.0,30.0,38.0,78.9,3.0,25.0,1.0,0.0,0.0,
