name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Trent Alexander-Arnold,2021-11-27,Sat,13,Home,W 4–0,Liverpool,Southampton,Y,RB,90.0,102.0,2.0,30.0,41.0,33.0,4.0,79.0,3.0,4.0,75.0,3.0,0.0,55.0,94.0,54.0,2.0,1.0,0.0,0.0,1.0,62.0,56.0,90.3,1.0,
Trent Alexander-Arnold,2021-12-01,Wed,14,Away,W 4–1,Liverpool,Everton,Y,RB,90.0,89.0,2.0,27.0,50.0,18.0,0.0,73.0,0.0,0.0,,0.0,0.0,42.0,168.0,106.0,6.0,5.0,0.0,0.0,0.0,56.0,52.0,92.9,2.0,
Jordan Henderson,2021-08-21,Sat,2,Home,W 2–0,Liverpool,Burnley,Y*,DM,90.0,73.0,2.0,16.0,48.0,11.0,0.0,70.0,1.0,1.0,100.0,1.0,0.0,52.0,225.0,126.0,4.0,0.0,0.0,0.0,1.0,59.0,57.0,96.6,0.0,
Jordan Henderson,2021-08-28,Sat,3,Home,D 1–1,Liverpool,Chelsea,Y*,CM,73.0,87.0,2.0,13.0,49.0,33.0,3.0,85.0,0.0,0.0,,0.0,0.0,67.0,356.0,148.0,3.0,2.0,0.0,0.0,0.0,72.0,70.0,97.2,6.0,
Jordan Henderson,2021-09-12,Sun,4,Away,W 3–0,Liverpool,Leeds United,N,CM,28.0,27.0,0.0,4.0,16.0,9.0,0.0,27.0,0.0,0.0,,0.0,0.0,21.0,62.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,100.0,2.0,
Jordan Henderson,2021-09-18,Sat,5,Home,W 3–0,Liverpool,Crystal Palace,Y*,CM,87.0,64.0,1.0,7.0,26.0,35.0,3.0,62.0,1.0,4.0,25.0,1.0,0.0,38.0,172.0,91.0,4.0,1.0,1.0,1.0,1.0,52.0,48.0,92.3,7.0,
Jordan Henderson,2021-09-25,Sat,6,Away,D 3–3,Liverpool,Brentford,Y*,"CM,DM",90.0,63.0,2.0,5.0,36.0,26.0,3.0,60.0,0.0,0.0,,0.0,0.0,46.0,147.0,58.0,4.0,3.0,1.0,1.0,1.0,47.0,42.0,89.4,4.0,
Jordan Henderson,2021-10-03,Sun,7,Home,D 2–2,Liverpool,Manchester City,Y*,CM,90.0,54.0,0.0,5.0,29.0,21.0,1.0,49.0,1.0,3.0,33.3,1.0,0.0,31.0,108.0,19.0,0.0,0.0,0.0,1.0,0.0,38.0,30.0,78.9,3.0,
Jordan Henderson,2021-10-16,Sat,8,Away,W 5–0,Liverpool,Watford,Y*,DM,90.0,121.0,0.0,20.0,98.0,11.0,0.0,119.0,0.0,0.0,,0.0,0.0,84.0,362.0,169.0,8.0,1.0,0.0,0.0,1.0,105.0,102.0,97.1,3.0,
Jordan Henderson,2021-10-24,Sun,9,Away,W 5–0,Liverpool,Manchester Utd,Y*,DM,90.0,140.0,3.0,13.0,124.0,8.0,0.0,137.0,0.0,0.0,,0.0,0.0,96.0,418.0,139.0,4.0,2.0,0.0,0.0,0.0,124.0,121.0,97.6,0.0,
Jordan Henderson,2021-10-30,Sat,10,Home,D 2–2,Liverpool,Brighton,Y*,DM,90.0,78.0,4.0,16.0,51.0,17.0,1.0,77.0,0.0,1.0,0.0,0.0,0.0,47.0,208.0,75.0,2.0,1.0,0.0,1.0,1.0,59.0,56.0,94.9,2.0,
Jordan Henderson,2021-11-07,Sun,11,Away,L 2–3,Liverpool,West Ham,Y*,CM,90.0,103.0,2.0,14.0,64.0,37.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,66.0,432.0,223.0,9.0,6.0,0.0,1.0,0.0,89.0,79.0,88.8,4.0,
Jordan Henderson,2021-11-20,Sat,12,Home,W 4–0,Liverpool,Arsenal,N,CM,15.0,22.0,0.0,3.0,13.0,7.0,0.0,21.0,0.0,0.0,,0.0,0.0,19.0,43.0,18.0,0.0,1.0,0.0,1.0,0.0,19.0,19.0,100.0,2.0,
Jordan Henderson,2021-11-27,Sat,13,Home,W 4–0,Liverpool,Southampton,Y*,CM,66.0,55.0,2.0,11.0,26.0,19.0,4.0,50.0,2.0,2.0,100.0,2.0,1.0,36.0,144.0,77.0,4.0,1.0,1.0,0.0,1.0,47.0,40.0,85.1,4.0,
Jordan Henderson,2021-12-01,Wed,14,Away,W 4–1,Liverpool,Everton,Y*,CM,82.0,72.0,0.0,6.0,44.0,27.0,3.0,71.0,1.0,1.0,100.0,1.0,1.0,39.0,209.0,122.0,6.0,4.0,0.0,1.0,0.0,64.0,55.0,85.9,5.0,
Diogo Jota,2021-08-14,Sat,1,Away,W 3–0,Liverpool,Norwich City,Y,FW,60.0,22.0,1.0,3.0,11.0,11.0,3.0,22.0,2.0,4.0,50.0,2.0,0.0,15.0,69.0,57.0,2.0,1.0,0.0,0.0,2.0,28.0,17.0,60.7,6.0,
Diogo Jota,2021-08-21,Sat,2,Home,W 2–0,Liverpool,Burnley,Y,FW,80.0,33.0,1.0,4.0,15.0,14.0,6.0,33.0,0.0,1.0,0.0,1.0,0.0,23.0,97.0,71.0,3.0,0.0,1.0,2.0,2.0,36.0,25.0,69.4,8.0,
Diogo Jota,2021-08-28,Sat,3,Home,D 1–1,Liverpool,Chelsea,N,FW,48.0,30.0,0.0,2.0,10.0,22.0,6.0,30.0,0.0,0.0,,0.0,0.0,17.0,120.0,70.0,4.0,3.0,0.0,3.0,1.0,30.0,23.0,76.7,7.0,
Diogo Jota,2021-09-12,Sun,4,Away,W 3–0,Liverpool,Leeds United,Y,FW,81.0,50.0,1.0,7.0,20.0,28.0,4.0,50.0,1.0,2.0,50.0,1.0,0.0,43.0,218.0,142.0,7.0,2.0,2.0,2.0,3.0,52.0,41.0,78.8,8.0,
Diogo Jota,2021-09-18,Sat,5,Home,W 3–0,Liverpool,Crystal Palace,Y,FW,75.0,29.0,4.0,6.0,5.0,18.0,6.0,29.0,2.0,3.0,66.7,2.0,0.0,16.0,40.0,23.0,2.0,0.0,0.0,2.0,2.0,34.0,21.0,61.8,5.0,
Diogo Jota,2021-09-25,Sat,6,Away,D 3–3,Liverpool,Brentford,Y,"FW,RM",90.0,33.0,0.0,3.0,15.0,16.0,4.0,33.0,1.0,4.0,25.0,1.0,1.0,29.0,137.0,97.0,3.0,1.0,0.0,5.0,0.0,50.0,27.0,54.0,5.0,
Diogo Jota,2021-10-03,Sun,7,Home,D 2–2,Liverpool,Manchester City,Y,FW,67.0,21.0,0.0,0.0,12.0,11.0,4.0,20.0,0.0,1.0,0.0,1.0,0.0,14.0,113.0,83.0,6.0,2.0,1.0,0.0,1.0,30.0,13.0,43.3,1.0,
