name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Sadio Mané,2021-08-21,Sat,2,Home,W 2–0,Liverpool,Burnley,Y,LW,90.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,39.0,8.0,0.0,0.0,2.0,1.3,1.3,0.2,2.0,0.0,16.0,23.0,69.6,4.0,21.0,4.0,1.0,3.0,
Sadio Mané,2021-08-28,Sat,3,Home,D 1–1,Liverpool,Chelsea,Y,LW,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,68.0,13.0,3.0,2.0,2.0,0.5,0.5,0.0,4.0,1.0,27.0,42.0,64.3,3.0,45.0,11.0,1.0,5.0,
Sadio Mané,2021-09-12,Sun,4,Away,W 3–0,Liverpool,Leeds United,Y,LW,90.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,54.0,8.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,0.0,26.0,31.0,83.9,4.0,42.0,8.0,1.0,3.0,
Sadio Mané,2021-09-18,Sat,5,Home,W 3–0,Liverpool,Crystal Palace,Y,"LW,FW",90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,10.0,2.0,0.0,0.0,0.5,0.5,0.1,2.0,0.0,14.0,23.0,60.9,3.0,28.0,6.0,3.0,4.0,
Sadio Mané,2021-09-25,Sat,6,Away,D 3–3,Liverpool,Brentford,Y,"LW,LM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,6.0,1.0,0.0,1.0,0.1,0.1,0.5,3.0,0.0,29.0,39.0,74.4,4.0,40.0,10.0,1.0,2.0,
Sadio Mané,2021-10-03,Sun,7,Home,D 2–2,Liverpool,Manchester City,Y,LW,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,18.0,0.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,8.0,13.0,61.5,0.0,17.0,3.0,1.0,2.0,
Sadio Mané,2021-10-16,Sat,8,Away,W 5–0,Liverpool,Watford,Y,LW,90.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,49.0,6.0,1.0,1.0,0.0,0.8,0.8,0.0,2.0,1.0,24.0,36.0,66.7,3.0,38.0,5.0,1.0,2.0,
Sadio Mané,2021-10-24,Sun,9,Away,W 5–0,Liverpool,Manchester Utd,N,FW,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.0,7.0,85.7,0.0,5.0,1.0,0.0,0.0,
Sadio Mané,2021-10-30,Sat,10,Home,D 2–2,Liverpool,Brighton,Y,"LW,RW",90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,17.0,1.0,1.0,3.0,0.3,0.3,0.1,2.0,0.0,26.0,37.0,70.3,3.0,38.0,2.0,3.0,5.0,
Sadio Mané,2021-11-07,Sun,11,Away,L 2–3,Liverpool,West Ham,Y,LW,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,56.0,6.0,0.0,0.0,3.0,0.7,0.7,0.0,3.0,0.0,33.0,45.0,73.3,3.0,42.0,13.0,1.0,1.0,
Sadio Mané,2021-11-20,Sat,12,Home,W 4–0,Liverpool,Arsenal,Y,LW,90.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,47.0,13.0,1.0,1.0,0.0,0.4,0.4,0.8,4.0,1.0,24.0,31.0,77.4,2.0,42.0,5.0,3.0,5.0,
Sadio Mané,2021-11-27,Sat,13,Home,W 4–0,Liverpool,Southampton,Y,LW,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,17.0,0.0,0.0,1.0,0.1,0.1,0.0,4.0,2.0,29.0,40.0,72.5,2.0,47.0,8.0,3.0,3.0,
Sadio Mané,2021-12-01,Wed,14,Away,W 4–1,Liverpool,Everton,Y,LW,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,48.0,17.0,1.0,0.0,0.0,0.4,0.4,0.2,2.0,1.0,26.0,33.0,78.8,0.0,37.0,3.0,0.0,2.0,
Alisson,2021-08-14,Sat,1,Away,W 3–0,Liverpool,Norwich City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,0.0,17.0,0.0,0.0,0.0,
Alisson,2021-08-21,Sat,2,Home,W 2–0,Liverpool,Burnley,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,82.6,0.0,28.0,0.0,1.0,1.0,
Alisson,2021-08-28,Sat,3,Home,D 1–1,Liverpool,Chelsea,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,91.3,0.0,15.0,0.0,0.0,0.0,
Alisson,2021-09-12,Sun,4,Away,W 3–0,Liverpool,Leeds United,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,90.2,0.0,27.0,0.0,0.0,0.0,
Alisson,2021-09-18,Sat,5,Home,W 3–0,Liverpool,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,78.6,0.0,13.0,0.0,0.0,0.0,
Alisson,2021-09-25,Sat,6,Away,D 3–3,Liverpool,Brentford,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,83.3,0.0,14.0,0.0,0.0,0.0,
Alisson,2021-10-03,Sun,7,Home,D 2–2,Liverpool,Manchester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,54.0,88.9,0.0,30.0,0.0,0.0,0.0,
Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisson,2021-10-24,Sun,9,Away,W 5–0,Liverpool,Manchester Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,83.3,0.0,14.0,0.0,0.0,0.0,
Alisson,2021-10-30,Sat,10,Home,D 2–2,Liverpool,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,86.8,0.0,23.0,0.0,0.0,0.0,
