name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Son Heung-min,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,LW,90.0,32.0,41.0,78.0,417.0,43.0,18.0,21.0,85.7,11.0,12.0,91.7,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sergio Reguilón,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,LB,90.0,16.0,22.0,72.7,274.0,88.0,9.0,10.0,90.0,4.0,9.0,44.4,2.0,2.0,100.0,0.0,0.1,2.0,3.0,1.0,0.0,3.0,
Sergio Reguilón,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,LB,90.0,29.0,44.0,65.9,461.0,319.0,14.0,15.0,93.3,14.0,24.0,58.3,1.0,5.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,
Sergio Reguilón,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,LB,90.0,32.0,37.0,86.5,473.0,123.0,22.0,24.0,91.7,7.0,9.0,77.8,2.0,3.0,66.7,0.0,0.0,1.0,3.0,2.0,1.0,2.0,
Sergio Reguilón,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,LB,90.0,25.0,38.0,65.8,519.0,329.0,9.0,13.0,69.2,12.0,14.0,85.7,3.0,7.0,42.9,0.0,0.0,1.0,0.0,1.0,1.0,3.0,
Sergio Reguilón,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,LB,90.0,43.0,56.0,76.8,795.0,247.0,19.0,25.0,76.0,19.0,21.0,90.5,5.0,10.0,50.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,
Sergio Reguilón,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,LB,90.0,35.0,47.0,74.5,679.0,211.0,15.0,17.0,88.2,15.0,18.0,83.3,5.0,11.0,45.5,1.0,0.3,2.0,3.0,2.0,2.0,2.0,
Sergio Reguilón,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,LB,90.0,41.0,46.0,89.1,734.0,324.0,17.0,18.0,94.4,22.0,23.0,95.7,2.0,3.0,66.7,0.0,0.0,0.0,4.0,1.0,1.0,3.0,
Sergio Reguilón,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,LB,90.0,59.0,69.0,85.5,908.0,278.0,36.0,40.0,90.0,17.0,21.0,81.0,5.0,6.0,83.3,1.0,0.1,1.0,4.0,0.0,0.0,3.0,
Sergio Reguilón,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,LB,83.0,31.0,43.0,72.1,589.0,159.0,12.0,15.0,80.0,14.0,16.0,87.5,5.0,11.0,45.5,0.0,0.1,2.0,2.0,2.0,2.0,2.0,
Sergio Reguilón,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Sergio Reguilón,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,WB,70.0,37.0,52.0,71.2,663.0,143.0,14.0,18.0,77.8,21.0,27.0,77.8,2.0,3.0,66.7,0.0,0.2,1.0,0.0,2.0,1.0,1.0,
