name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,bench_explain
Hugo Lloris,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y*,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hugo Lloris,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y*,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pierre Højbjerg,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,CM,89.0,5.0,4.0,2.0,3.0,0.0,2.0,4.0,50.0,2.0,18.0,7.0,38.9,9.0,8.0,1.0,3.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,
Pierre Højbjerg,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,CM,90.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,19.0,6.0,31.6,8.0,9.0,2.0,3.0,1.0,0.0,2.0,2.0,5.0,2.0,0.0,
Pierre Højbjerg,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,DM,90.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,17.0,4.0,23.5,2.0,11.0,4.0,5.0,1.0,0.0,4.0,2.0,4.0,2.0,0.0,
Pierre Højbjerg,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,CM,90.0,3.0,1.0,0.0,3.0,0.0,2.0,5.0,40.0,3.0,30.0,4.0,13.3,8.0,15.0,7.0,3.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,
Pierre Højbjerg,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,"DM,CM",90.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,21.0,7.0,33.3,9.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,
Pierre Højbjerg,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,DM,90.0,5.0,4.0,0.0,4.0,1.0,2.0,3.0,66.7,1.0,22.0,4.0,18.2,6.0,11.0,5.0,1.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,
Pierre Højbjerg,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,DM,90.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,17.0,6.0,35.3,6.0,8.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,
Pierre Højbjerg,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,DM,90.0,3.0,3.0,1.0,2.0,0.0,0.0,8.0,0.0,8.0,32.0,12.0,37.5,16.0,15.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,
Pierre Højbjerg,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,DM,90.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,24.0,5.0,20.8,4.0,17.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,
Pierre Højbjerg,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,DM,90.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,15.0,7.0,46.7,5.0,10.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,
Pierre Højbjerg,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,DM,90.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,18.0,6.0,33.3,10.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,
Pierre Højbjerg,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,DM,90.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,23.0,7.0,30.4,11.0,8.0,4.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,0.0,
Eric Dier,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,0.0,
Eric Dier,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,7.0,0.0,
Eric Dier,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,
Eric Dier,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,CB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
Eric Dier,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,4.0,50.0,4.0,4.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,11.0,0.0,
Eric Dier,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,
Eric Dier,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,CB,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,7.0,3.0,42.9,4.0,3.0,0.0,5.0,3.0,0.0,2.0,2.0,3.0,11.0,0.0,
Eric Dier,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,25.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,
Eric Dier,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,CB,90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,5.0,1.0,20.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,
Eric Dier,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,75.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,
Eric Dier,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,6.0,2.0,33.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,
Eric Dier,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,
Son Heung-min,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,3.0,37.5,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Son Heung-min,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,FW,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,9.1,2.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Son Heung-min,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,"RW,LW",87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,2.0,22.2,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
Son Heung-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Son Heung-min,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,3.0,21.4,0.0,5.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
Son Heung-min,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,"LW,AM",90.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15.0,5.0,33.3,0.0,11.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
Son Heung-min,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,LW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,50.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
Son Heung-min,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,LW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,33.3,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Son Heung-min,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,LW,90.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,12.0,2.0,16.7,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
Son Heung-min,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,"LW,RW",90.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,6.0,42.9,4.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,
Son Heung-min,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,AM,84.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,14.0,2.0,14.3,1.0,8.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
Son Heung-min,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,LW,90.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,17.0,5.0,29.4,3.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,
Sergio Reguilón,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,
Sergio Reguilón,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,LB,90.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,17.0,1.0,5.9,12.0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,6.0,0.0,
Sergio Reguilón,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,LB,90.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,100.0,0.0,19.0,2.0,10.5,7.0,9.0,3.0,2.0,0.0,0.0,2.0,5.0,8.0,1.0,0.0,
Sergio Reguilón,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,LB,90.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,17.0,3.0,17.6,7.0,6.0,4.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,
Sergio Reguilón,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,LB,90.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,66.7,1.0,15.0,5.0,33.3,3.0,4.0,8.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,
Sergio Reguilón,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,3.0,33.3,3.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,3.0,5.0,0.0,
Sergio Reguilón,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,LB,90.0,4.0,0.0,3.0,1.0,0.0,2.0,4.0,50.0,2.0,14.0,2.0,14.3,10.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,5.0,0.0,
Sergio Reguilón,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,LB,90.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,17.0,5.0,29.4,7.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,
Sergio Reguilón,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,LB,83.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,6.0,60.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,
Sergio Reguilón,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Sergio Reguilón,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,WB,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,33.3,1.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,
Sergio Reguilón,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,WB,78.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,20.0,9.0,45.0,7.0,9.0,4.0,3.0,1.0,0.0,2.0,6.0,8.0,1.0,0.0,
Harry Kane,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,33.3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Kane,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,2.0,20.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
Harry Kane,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,FW,90.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,5.0,31.3,1.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,
Harry Kane,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,AM,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,13.0,3.0,23.1,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,
Harry Kane,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Harry Kane,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,FW,90.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,23.0,9.0,39.1,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
Harry Kane,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,16.7,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Kane,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,FW,90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,11.0,2.0,18.2,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Harry Kane,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,FW,90.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,13.0,4.0,30.8,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,
Harry Kane,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,37.5,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Kane,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,FW,90.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,2.0,18.2,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,
Lucas Moura,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,RW,90.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,7.7,4.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,
Lucas Moura,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,RW,66.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,,0.0,19.0,5.0,26.3,7.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,
Lucas Moura,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,RW,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,40.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
Lucas Moura,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,"FW,AM",90.0,3.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,4.0,22.0,5.0,22.7,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,
Lucas Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Moura,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,RW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Lucas Moura,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,RW,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,3.0,42.9,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,
Lucas Moura,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,RW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,12.0,5.0,41.7,3.0,3.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,
Lucas Moura,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,RW,89.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,42.9,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
Lucas Moura,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,RW,53.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,42.9,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,
Lucas Moura,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,AM,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,3.0,30.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,
Lucas Moura,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,RW,87.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,17.0,6.0,35.3,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
Oliver Skipp,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,DM,90.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,26.0,5.0,19.2,17.0,6.0,3.0,5.0,2.0,0.0,3.0,3.0,5.0,1.0,0.0,
Oliver Skipp,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,DM,90.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,3.0,22.0,5.0,22.7,13.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,
Oliver Skipp,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,DM,90.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,12.0,3.0,25.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,
Oliver Skipp,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,2.0,13.3,8.0,6.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,
Oliver Skipp,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,DM,29.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,10.0,2.0,20.0,7.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,
Oliver Skipp,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,DM,45.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,10.0,2.0,20.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,
Oliver Skipp,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,DM,90.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,14.0,3.0,21.4,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,
Oliver Skipp,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,DM,90.0,4.0,3.0,3.0,1.0,0.0,3.0,3.0,100.0,0.0,10.0,6.0,60.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,
Oliver Skipp,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,DM,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,21.0,9.0,42.9,11.0,7.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,
Oliver Skipp,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,DM,65.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,10.0,2.0,20.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,
Oliver Skipp,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,DM,90.0,4.0,2.0,0.0,4.0,0.0,2.0,3.0,66.7,1.0,20.0,6.0,30.0,7.0,10.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,
Emerson,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,RB,90.0,7.0,2.0,6.0,1.0,0.0,3.0,6.0,50.0,3.0,34.0,5.0,14.7,21.0,11.0,2.0,2.0,0.0,0.0,2.0,4.0,11.0,6.0,0.0,
