name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Oliver Skipp,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,DM,90.0,49.0,3.0,12.0,33.0,4.0,0.0,46.0,0.0,0.0,,0.0,0.0,32.0,83.0,28.0,1.0,0.0,0.0,3.0,1.0,37.0,33.0,89.2,0.0,
Oliver Skipp,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,DM,90.0,81.0,2.0,20.0,61.0,5.0,0.0,80.0,0.0,0.0,,0.0,0.0,54.0,204.0,67.0,0.0,0.0,0.0,0.0,2.0,71.0,67.0,94.4,0.0,
Oliver Skipp,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,DM,90.0,96.0,1.0,18.0,76.0,6.0,1.0,94.0,0.0,0.0,,0.0,0.0,75.0,328.0,206.0,13.0,2.0,1.0,1.0,2.0,77.0,76.0,98.7,1.0,
Oliver Skipp,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,DM,65.0,34.0,0.0,2.0,31.0,2.0,0.0,33.0,0.0,0.0,,0.0,0.0,23.0,123.0,39.0,3.0,1.0,0.0,0.0,1.0,28.0,25.0,89.3,0.0,
Oliver Skipp,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,DM,90.0,56.0,3.0,21.0,33.0,6.0,0.0,56.0,1.0,2.0,50.0,1.0,0.0,41.0,240.0,171.0,2.0,1.0,0.0,0.0,0.0,43.0,39.0,90.7,0.0,
Emerson,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,RB,90.0,65.0,3.0,25.0,30.0,14.0,0.0,54.0,1.0,2.0,50.0,1.0,0.0,26.0,162.0,118.0,5.0,1.0,0.0,1.0,1.0,29.0,25.0,86.2,2.0,
Emerson,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,RB,90.0,65.0,7.0,22.0,39.0,5.0,0.0,54.0,0.0,0.0,,0.0,0.0,30.0,72.0,26.0,1.0,0.0,0.0,0.0,2.0,31.0,29.0,93.5,0.0,
Emerson,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,RB,45.0,41.0,0.0,12.0,17.0,12.0,0.0,32.0,0.0,0.0,,0.0,0.0,21.0,68.0,49.0,5.0,0.0,0.0,1.0,1.0,26.0,24.0,92.3,1.0,
Emerson,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,RB,90.0,80.0,7.0,27.0,34.0,24.0,3.0,65.0,2.0,2.0,100.0,2.0,0.0,34.0,173.0,118.0,6.0,4.0,1.0,0.0,1.0,37.0,36.0,97.3,1.0,
Emerson,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,RB,90.0,72.0,2.0,27.0,30.0,19.0,0.0,61.0,0.0,0.0,,0.0,0.0,35.0,159.0,73.0,3.0,1.0,0.0,2.0,1.0,40.0,34.0,85.0,2.0,
Emerson,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,RB,90.0,55.0,2.0,17.0,23.0,15.0,1.0,46.0,1.0,1.0,100.0,1.0,0.0,30.0,80.0,28.0,2.0,0.0,0.0,1.0,1.0,33.0,27.0,81.8,1.0,
Emerson,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,RB,90.0,108.0,1.0,34.0,35.0,48.0,2.0,98.0,3.0,3.0,100.0,3.0,0.0,73.0,398.0,272.0,10.0,2.0,1.0,0.0,1.0,79.0,73.0,92.4,2.0,
Emerson,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,WB,90.0,69.0,3.0,29.0,26.0,20.0,2.0,59.0,1.0,1.0,100.0,1.0,0.0,44.0,173.0,94.0,4.0,2.0,0.0,0.0,2.0,54.0,45.0,83.3,1.0,
Emerson,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,WB,90.0,53.0,3.0,26.0,13.0,16.0,3.0,44.0,0.0,0.0,,0.0,0.0,21.0,129.0,66.0,4.0,1.0,0.0,0.0,1.0,22.0,18.0,81.8,4.0,
Cristian Romero,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,N,CM,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Cristian Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristian Romero,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Cristian Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristian Romero,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,CB,82.0,51.0,7.0,30.0,21.0,2.0,1.0,51.0,0.0,0.0,,0.0,0.0,33.0,149.0,56.0,0.0,0.0,0.0,1.0,1.0,35.0,34.0,97.1,0.0,
Cristian Romero,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Cristian Romero,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,CB,90.0,57.0,17.0,41.0,18.0,0.0,0.0,57.0,0.0,0.0,,0.0,0.0,25.0,131.0,26.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,100.0,0.0,
Cristian Romero,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,CB,90.0,72.0,6.0,37.0,35.0,3.0,2.0,70.0,0.0,0.0,,0.0,0.0,44.0,236.0,118.0,1.0,0.0,0.0,2.0,0.0,47.0,46.0,97.9,1.0,
Cristian Romero,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,CB,90.0,82.0,6.0,38.0,53.0,3.0,0.0,80.0,0.0,0.0,,0.0,0.0,63.0,361.0,238.0,4.0,2.0,0.0,0.0,0.0,59.0,58.0,98.3,1.0,
Cristian Romero,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,CB,90.0,58.0,10.0,30.0,30.0,0.0,0.0,57.0,0.0,0.0,,0.0,0.0,38.0,262.0,125.0,1.0,0.0,0.0,0.0,0.0,38.0,36.0,94.7,0.0,
Cristian Romero,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,CB,90.0,69.0,9.0,38.0,32.0,4.0,0.0,67.0,0.0,0.0,,0.0,0.0,46.0,192.0,118.0,4.0,1.0,0.0,0.0,0.0,50.0,49.0,98.0,0.0,
Dele Alli,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,CM,90.0,33.0,2.0,9.0,15.0,12.0,0.0,32.0,1.0,1.0,100.0,1.0,0.0,18.0,69.0,55.0,2.0,1.0,0.0,0.0,3.0,25.0,17.0,68.0,0.0,
Dele Alli,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,"CM,LW",90.0,55.0,5.0,19.0,30.0,8.0,4.0,55.0,0.0,5.0,0.0,1.0,1.0,31.0,104.0,36.0,2.0,0.0,0.0,2.0,4.0,43.0,33.0,76.7,5.0,
Dele Alli,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,AM,90.0,51.0,1.0,3.0,24.0,25.0,8.0,49.0,0.0,2.0,0.0,1.0,0.0,41.0,250.0,127.0,7.0,1.0,0.0,1.0,1.0,39.0,33.0,84.6,5.0,
Dele Alli,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,"AM,CM",90.0,31.0,2.0,11.0,18.0,3.0,0.0,30.0,1.0,2.0,50.0,1.0,0.0,19.0,73.0,45.0,1.0,1.0,0.0,1.0,1.0,29.0,17.0,58.6,1.0,
Dele Alli,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,CM,90.0,49.0,6.0,16.0,27.0,12.0,2.0,48.0,1.0,1.0,100.0,1.0,0.0,29.0,108.0,61.0,3.0,2.0,0.0,2.0,3.0,33.0,29.0,87.9,2.0,
Dele Alli,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,CM,45.0,20.0,1.0,1.0,12.0,7.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,11.0,15.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,12.0,85.7,6.0,
Dele Alli,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Dele Alli,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Dele Alli,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Dele Alli,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,AM,18.0,11.0,0.0,0.0,3.0,8.0,1.0,11.0,0.0,0.0,,0.0,0.0,8.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,66.7,1.0,
Dele Alli,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Dele Alli,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,RW,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,33.3,0.0,
Japhet Tanganga,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,RB,82.0,50.0,6.0,19.0,18.0,14.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,14.0,27.0,19.0,1.0,1.0,0.0,2.0,1.0,20.0,18.0,90.0,2.0,
Japhet Tanganga,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,RB,90.0,48.0,9.0,17.0,24.0,9.0,1.0,41.0,1.0,2.0,50.0,1.0,0.0,18.0,80.0,65.0,1.0,1.0,1.0,0.0,1.0,29.0,23.0,79.3,0.0,
Japhet Tanganga,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,RB,90.0,68.0,3.0,9.0,25.0,37.0,3.0,56.0,0.0,0.0,,0.0,0.0,47.0,157.0,96.0,1.0,1.0,0.0,0.0,4.0,46.0,43.0,93.5,7.0,
Japhet Tanganga,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,"CB,AM",57.0,30.0,6.0,23.0,9.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,17.0,78.0,22.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,100.0,0.0,
Japhet Tanganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japhet Tanganga,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,RB,45.0,30.0,1.0,8.0,16.0,8.0,2.0,25.0,0.0,0.0,,0.0,0.0,17.0,101.0,75.0,5.0,2.0,1.0,0.0,0.0,21.0,20.0,95.2,0.0,
Japhet Tanganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japhet Tanganga,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Japhet Tanganga,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Japhet Tanganga,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Japhet Tanganga,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Japhet Tanganga,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,CB,67.0,45.0,4.0,25.0,24.0,3.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,22.0,143.0,107.0,4.0,1.0,0.0,1.0,0.0,29.0,28.0,96.6,0.0,
Tanguy Ndombele,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Tanguy Ndombele,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,CM,61.0,47.0,0.0,6.0,35.0,7.0,0.0,47.0,2.0,2.0,100.0,2.0,0.0,33.0,128.0,61.0,5.0,0.0,0.0,1.0,4.0,37.0,36.0,97.3,1.0,
Tanguy Ndombele,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,"CM,AM",69.0,46.0,0.0,3.0,29.0,19.0,1.0,46.0,4.0,4.0,100.0,4.0,0.0,35.0,209.0,113.0,7.0,4.0,1.0,2.0,3.0,35.0,32.0,91.4,3.0,
Tanguy Ndombele,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,AM,75.0,38.0,0.0,7.0,21.0,13.0,1.0,36.0,1.0,2.0,50.0,1.0,0.0,27.0,133.0,86.0,4.0,1.0,1.0,4.0,1.0,38.0,29.0,76.3,6.0,
Tanguy Ndombele,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,AM,90.0,94.0,0.0,13.0,57.0,32.0,7.0,90.0,4.0,9.0,44.4,4.0,1.0,72.0,350.0,192.0,13.0,3.0,3.0,5.0,3.0,87.0,77.0,88.5,10.0,
Tanguy Ndombele,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,AM,83.0,63.0,0.0,2.0,44.0,23.0,3.0,61.0,1.0,2.0,50.0,1.0,0.0,51.0,258.0,197.0,12.0,5.0,1.0,1.0,3.0,63.0,58.0,92.1,6.0,
Tanguy Ndombele,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,DM,25.0,25.0,0.0,1.0,15.0,10.0,0.0,25.0,1.0,2.0,50.0,1.0,0.0,24.0,99.0,50.0,4.0,1.0,0.0,0.0,0.0,18.0,18.0,100.0,2.0,
Tanguy Ndombele,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,AM,6.0,5.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,,0.0,0.0,5.0,10.0,10.0,1.0,0.0,1.0,1.0,3.0,5.0,3.0,60.0,2.0,
Tanguy Ndombele,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Davinson Sánchez,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,CB,90.0,40.0,12.0,24.0,15.0,2.0,2.0,40.0,0.0,0.0,,0.0,0.0,23.0,124.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,96.2,0.0,
Davinson Sánchez,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,CB,90.0,46.0,13.0,36.0,12.0,0.0,0.0,46.0,0.0,0.0,,0.0,0.0,25.0,84.0,47.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,93.5,0.0,
Davinson Sánchez,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,CB,90.0,69.0,4.0,21.0,47.0,4.0,2.0,67.0,0.0,1.0,0.0,0.0,0.0,48.0,251.0,135.0,4.0,0.0,0.0,0.0,0.0,53.0,51.0,96.2,0.0,
Davinson Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davinson Sánchez,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,CB,8.0,11.0,2.0,8.0,3.0,0.0,0.0,11.0,0.0,0.0,,0.0,0.0,7.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,
Davinson Sánchez,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,CB,90.0,65.0,13.0,35.0,32.0,2.0,0.0,65.0,0.0,0.0,,0.0,0.0,42.0,217.0,128.0,7.0,1.0,0.0,0.0,1.0,52.0,52.0,100.0,0.0,
Davinson Sánchez,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Davinson Sánchez,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Davinson Sánchez,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Davinson Sánchez,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Davinson Sánchez,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Davinson Sánchez,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,CB,23.0,13.0,1.0,5.0,8.0,1.0,0.0,12.0,0.0,0.0,,0.0,0.0,5.0,46.0,26.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,
Ben Davies,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,N,CB,31.0,8.0,2.0,3.0,4.0,1.0,0.0,8.0,0.0,0.0,,0.0,0.0,4.0,31.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,75.0,0.0,
Ben Davies,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Davies,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Ben Davies,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,LB,90.0,54.0,0.0,7.0,25.0,22.0,2.0,51.0,0.0,0.0,,0.0,0.0,37.0,114.0,68.0,4.0,0.0,0.0,0.0,0.0,48.0,42.0,87.5,2.0,
Ben Davies,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,CB,90.0,90.0,5.0,44.0,42.0,9.0,1.0,88.0,0.0,0.0,,0.0,0.0,68.0,330.0,176.0,8.0,2.0,0.0,0.0,0.0,74.0,71.0,95.9,1.0,
Ben Davies,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,CB,90.0,28.0,3.0,11.0,16.0,4.0,1.0,25.0,0.0,0.0,,0.0,0.0,13.0,81.0,41.0,2.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,2.0,
Steven Bergwijn,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,LW,76.0,24.0,1.0,6.0,11.0,15.0,3.0,24.0,1.0,1.0,100.0,1.0,0.0,21.0,217.0,167.0,2.0,3.0,1.0,1.0,2.0,22.0,17.0,77.3,6.0,
Steven Bergwijn,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,LW,89.0,36.0,1.0,7.0,13.0,20.0,6.0,36.0,2.0,5.0,40.0,3.0,0.0,29.0,167.0,113.0,3.0,2.0,2.0,1.0,5.0,44.0,27.0,61.4,7.0,
Steven Bergwijn,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,LW,67.0,37.0,1.0,4.0,9.0,27.0,4.0,36.0,0.0,1.0,0.0,0.0,0.0,26.0,159.0,92.0,6.0,0.0,1.0,0.0,0.0,36.0,25.0,69.4,5.0,
Steven Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Bergwijn,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Steven Bergwijn,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,RW,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,50.0,0.0,
Steven Bergwijn,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,N,LW,37.0,17.0,0.0,1.0,6.0,11.0,0.0,17.0,0.0,0.0,,0.0,0.0,13.0,104.0,56.0,5.0,1.0,0.0,0.0,0.0,19.0,12.0,63.2,1.0,
Steven Bergwijn,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Steven Bergwijn,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Giovani Lo Celso,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,N,LW,14.0,15.0,0.0,1.0,6.0,9.0,1.0,15.0,1.0,2.0,50.0,2.0,0.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,2.0,11.0,10.0,90.9,1.0,
Giovani Lo Celso,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,RW,24.0,18.0,0.0,3.0,11.0,4.0,0.0,15.0,0.0,0.0,,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,10.0,71.4,1.0,
Giovani Lo Celso,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Giovani Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovani Lo Celso,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,AM,61.0,38.0,0.0,3.0,19.0,16.0,2.0,36.0,0.0,0.0,,0.0,0.0,29.0,139.0,46.0,3.0,0.0,0.0,1.0,6.0,33.0,30.0,90.9,8.0,
Giovani Lo Celso,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Giovani Lo Celso,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,AM,15.0,13.0,0.0,1.0,4.0,9.0,2.0,10.0,0.0,0.0,,0.0,0.0,7.0,21.0,6.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,70.0,2.0,
Giovani Lo Celso,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Giovani Lo Celso,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,N,AM,7.0,10.0,0.0,4.0,4.0,3.0,0.0,10.0,1.0,1.0,100.0,1.0,0.0,9.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,87.5,0.0,
Giovani Lo Celso,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,AM,72.0,64.0,1.0,6.0,32.0,32.0,4.0,62.0,2.0,2.0,100.0,2.0,0.0,48.0,335.0,210.0,11.0,6.0,1.0,1.0,1.0,60.0,51.0,85.0,9.0,
Giovani Lo Celso,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,AM,20.0,15.0,0.0,3.0,10.0,3.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,10.0,108.0,68.0,5.0,0.0,0.0,2.0,0.0,14.0,11.0,78.6,0.0,
Harry Winks,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Harry Winks,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,N,CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Harry Winks,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Harry Winks,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,CM,59.0,31.0,0.0,6.0,21.0,5.0,0.0,30.0,1.0,1.0,100.0,1.0,0.0,22.0,111.0,45.0,3.0,0.0,0.0,0.0,0.0,21.0,21.0,100.0,0.0,
Harry Winks,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Harry Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Winks,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Harry Winks,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Harry Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Winks,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Harry Winks,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,DM,90.0,59.0,5.0,15.0,35.0,11.0,0.0,56.0,0.0,0.0,,0.0,0.0,37.0,230.0,79.0,2.0,1.0,0.0,0.0,2.0,33.0,32.0,97.0,2.0,
Joe Rodon,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,N,CB,79.0,31.0,10.0,18.0,14.0,1.0,0.0,31.0,0.0,0.0,,0.0,0.0,16.0,49.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,88.2,0.0,
Joe Rodon,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Joe Rodon,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
