name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Pierre Højbjerg,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,DM,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,108.0,32.0,3.0,1.0,3.0,0.0,0.0,0.3,1.0,1.0,93.0,98.0,94.9,8.0,67.0,8.0,0.0,1.0,
Pierre Højbjerg,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,98.0,90.8,5.0,71.0,4.0,1.0,1.0,
Pierre Højbjerg,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,83.0,86.7,7.0,75.0,2.0,2.0,6.0,
Pierre Højbjerg,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,18.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,67.0,77.0,87.0,2.0,67.0,2.0,4.0,4.0,
Pierre Højbjerg,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,DM,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,69.0,23.0,3.0,3.0,1.0,0.2,0.2,0.1,4.0,0.0,50.0,57.0,87.7,4.0,47.0,2.0,0.0,2.0,
Eric Dier,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,69.6,2.0,16.0,0.0,0.0,0.0,
Eric Dier,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,3.0,0.0,3.0,1.0,0.1,0.1,0.0,0.0,0.0,29.0,38.0,76.3,0.0,23.0,0.0,0.0,1.0,
Eric Dier,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,2.0,0.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,50.0,53.0,94.3,2.0,46.0,4.0,0.0,0.0,
Eric Dier,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,CB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,
Eric Dier,2021-09-19,Sun,5,Home,L 0–3,Tottenham,Chelsea,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,88.1,1.0,45.0,1.0,0.0,0.0,
Eric Dier,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,0.0,2.0,0.0,0.0,0.0,0.4,1.0,0.0,53.0,64.0,82.8,2.0,41.0,1.0,0.0,0.0,
Eric Dier,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,7.0,1.0,2.0,5.0,0.0,0.0,0.4,3.0,0.0,36.0,42.0,85.7,2.0,27.0,0.0,0.0,0.0,
Eric Dier,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,4.0,0.0,0.0,2.0,0.1,0.1,0.0,2.0,1.0,54.0,61.0,88.5,5.0,45.0,2.0,0.0,0.0,
Eric Dier,2021-10-24,Sun,9,Away,L 0–1,Tottenham,West Ham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,95.0,101.0,94.1,3.0,70.0,2.0,0.0,0.0,
Eric Dier,2021-10-30,Sat,10,Home,L 0–3,Tottenham,Manchester Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,4.0,1.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,52.0,59.0,88.1,1.0,47.0,3.0,0.0,0.0,
Eric Dier,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,47.0,95.7,1.0,37.0,3.0,0.0,0.0,
