name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Bukayo Saka,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,"RW,LW",89.0,50.0,1.0,9.0,26.0,22.0,3.0,50.0,3.0,4.0,75.0,3.0,0.0,39.0,200.0,100.0,6.0,2.0,0.0,3.0,2.0,53.0,40.0,75.5,4.0,
Bukayo Saka,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,LM,45.0,17.0,0.0,0.0,12.0,8.0,0.0,17.0,1.0,1.0,100.0,1.0,0.0,19.0,136.0,88.0,5.0,3.0,0.0,1.0,0.0,18.0,13.0,72.2,1.0,
Bukayo Saka,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y,RW,90.0,56.0,1.0,9.0,23.0,29.0,6.0,51.0,1.0,4.0,25.0,1.0,0.0,40.0,300.0,197.0,8.0,2.0,1.0,1.0,0.0,46.0,37.0,80.4,4.0,
Bukayo Saka,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y,RM,84.0,40.0,1.0,4.0,13.0,27.0,6.0,34.0,1.0,2.0,50.0,1.0,0.0,26.0,187.0,126.0,8.0,2.0,2.0,3.0,0.0,42.0,27.0,64.3,5.0,
Bukayo Saka,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y,RM,89.0,49.0,0.0,6.0,17.0,28.0,2.0,46.0,2.0,3.0,66.7,2.0,0.0,38.0,150.0,88.0,6.0,1.0,0.0,4.0,4.0,49.0,32.0,65.3,10.0,
Bukayo Saka,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y,RM,90.0,42.0,1.0,7.0,20.0,19.0,3.0,41.0,0.0,1.0,0.0,0.0,0.0,29.0,223.0,167.0,7.0,4.0,1.0,2.0,2.0,45.0,31.0,68.9,4.0,
Bukayo Saka,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y,RM,63.0,46.0,0.0,0.0,15.0,31.0,5.0,43.0,4.0,6.0,66.7,4.0,0.0,39.0,159.0,111.0,8.0,0.0,1.0,1.0,1.0,60.0,41.0,68.3,6.0,
Ben White,2021-08-13,Fri,1,Away,L 0–2,Arsenal,Brentford,Y,CB,90.0,70.0,7.0,30.0,49.0,1.0,0.0,68.0,0.0,0.0,,0.0,0.0,44.0,261.0,111.0,0.0,0.0,0.0,2.0,0.0,45.0,45.0,100.0,0.0,
Ben White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben White,2021-09-11,Sat,4,Home,W 1–0,Arsenal,Norwich City,Y,CB,90.0,47.0,5.0,25.0,25.0,1.0,0.0,46.0,0.0,0.0,,0.0,0.0,26.0,184.0,90.0,2.0,1.0,0.0,0.0,1.0,33.0,32.0,97.0,0.0,
