name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Aaron Ramsdale,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,60.0,0.0,16.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,48.6,0.0,13.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,77.8,0.0,15.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,74.1,0.0,14.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,46.0,43.5,0.0,29.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,83.3,0.0,22.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,35.0,74.3,0.0,18.0,0.0,0.0,0.0,
Aaron Ramsdale,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,84.2,0.0,11.0,0.0,0.0,0.0,
Takehiro Tomiyasu,2021-09-11,Sat,4,Home,W 1–0,Arsenal,Norwich City,Y,RB,61.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,18.0,3.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,28.0,38.0,73.7,4.0,16.0,1.0,1.0,1.0,
Takehiro Tomiyasu,2021-09-18,Sat,5,Away,W 1–0,Arsenal,Burnley,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,8.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,54.0,67.0,80.6,3.0,40.0,3.0,0.0,0.0,
Takehiro Tomiyasu,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y,RB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,55.0,78.2,3.0,32.0,5.0,0.0,0.0,
Takehiro Tomiyasu,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,31.0,37.0,83.8,3.0,19.0,0.0,0.0,0.0,
Takehiro Tomiyasu,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,18.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,64.0,76.0,84.2,3.0,50.0,3.0,1.0,1.0,
