name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Ederson,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,GK,90.0,31.0,37.0,83.8,830.0,398.0,4.0,4.0,100.0,13.0,13.0,100.0,13.0,19.0,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ederson,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,GK,90.0,27.0,30.0,90.0,730.0,314.0,6.0,6.0,100.0,13.0,13.0,100.0,8.0,11.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ederson,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,GK,90.0,23.0,24.0,95.8,540.0,262.0,5.0,5.0,100.0,14.0,14.0,100.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ederson,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,GK,90.0,22.0,22.0,100.0,464.0,212.0,4.0,4.0,100.0,15.0,15.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ederson,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,GK,90.0,37.0,40.0,92.5,907.0,515.0,5.0,5.0,100.0,26.0,26.0,100.0,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ederson,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,GK,90.0,17.0,20.0,85.0,574.0,259.0,2.0,2.0,100.0,9.0,9.0,100.0,6.0,9.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bernardo Silva,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Bernardo Silva,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,CM,90.0,46.0,55.0,83.6,755.0,44.0,26.0,30.0,86.7,12.0,13.0,92.3,7.0,8.0,87.5,0.0,0.0,0.0,1.0,3.0,0.0,3.0,
Bernardo Silva,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,CM,57.0,26.0,30.0,86.7,467.0,63.0,14.0,15.0,93.3,10.0,12.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
Bernardo Silva,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,"CM,RW",90.0,40.0,51.0,78.4,641.0,73.0,23.0,26.0,88.5,16.0,20.0,80.0,1.0,4.0,25.0,0.0,0.4,3.0,2.0,1.0,1.0,0.0,
