name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,bench_explain
Bernardo Silva,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,CM,89.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,40.0,3.0,27.0,7.0,25.9,11.0,14.0,2.0,5.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,
Bernardo Silva,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,"CM,AM",90.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,23.0,9.0,39.1,7.0,5.0,11.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,
Bernardo Silva,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"CM,DM",90.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,14.0,4.0,28.6,5.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,
Bernardo Silva,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,FW,90.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,42.0,11.0,26.2,4.0,21.0,17.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,
Bernardo Silva,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,CM,90.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,14.0,1.0,7.1,5.0,5.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,
Bernardo Silva,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,"CM,FW",90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,11.0,5.0,45.5,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Bernardo Silva,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,AM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,4.0,28.6,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Rúben Dias,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,Y,CB,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,
Rúben Dias,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,CB,90.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,66.7,1.0,6.0,2.0,33.3,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,
Rúben Dias,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,CB,90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,3.0,3.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,
Rúben Dias,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,25.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
Rúben Dias,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,CB,90.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,8.0,4.0,50.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,8.0,0.0,
Rúben Dias,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y*,CB,90.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,6.0,3.0,50.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,
Rúben Dias,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y*,CB,90.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,33.3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,
Rúben Dias,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,CB,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,50.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,
Rúben Dias,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,
Rúben Dias,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y*,CB,90.0,7.0,6.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,15.0,8.0,53.3,3.0,11.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,
Rúben Dias,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,CB,90.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,2.0,66.7,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
Rúben Dias,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rúben Dias,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,CB,90.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,10.0,5.0,50.0,6.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,
Rúben Dias,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,CB,90.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,28.6,2.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,2.0,0.0,
Rodri,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rodri,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,DM,90.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,66.7,1.0,10.0,6.0,60.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,
Rodri,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,DM,90.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,50.0,2.0,16.0,7.0,43.8,4.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,
Rodri,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,3.0,42.9,1.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodri,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,DM,90.0,4.0,3.0,2.0,2.0,0.0,3.0,3.0,100.0,0.0,10.0,4.0,40.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,4.0,0.0,
Rodri,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,DM,90.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,10.0,5.0,50.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,0.0,
Rodri,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,DM,90.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,100.0,0.0,16.0,3.0,18.8,3.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,
Rodri,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,DM,90.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,11.0,4.0,36.4,6.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,
Rodri,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,DM,90.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,15.0,6.0,40.0,2.0,11.0,2.0,4.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,
Rodri,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,2.0,20.0,3.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
Rodri,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,DM,90.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,4.0,25.0,4.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,
Rodri,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,DM,90.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,100.0,0.0,19.0,7.0,36.8,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,
Rodri,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,DM,90.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,100.0,0.0,18.0,10.0,55.6,7.0,8.0,3.0,3.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,
Kyle Walker,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,RB,90.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,7.0,2.0,28.6,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Kyle Walker,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,
Kyle Walker,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RB,90.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,14.0,2.0,14.3,4.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,
Kyle Walker,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RB,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,11.0,4.0,36.4,6.0,4.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,4.0,0.0,
Kyle Walker,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,RB,90.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,13.0,6.0,46.2,2.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,
Kyle Walker,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
Kyle Walker,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,40.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,
Kyle Walker,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"RB,CB",90.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,11.0,4.0,36.4,3.0,7.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,
Kyle Walker,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,RB,90.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,8.0,4.0,50.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,
