name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Bernardo Silva,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,CM,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,7.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,26.0,30.0,86.7,1.0,23.0,4.0,0.0,0.0,
Bernardo Silva,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,"CM,RW",90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,63.0,21.0,3.0,1.0,2.0,0.5,0.5,0.4,6.0,0.0,40.0,51.0,78.4,0.0,46.0,10.0,2.0,5.0,
Bernardo Silva,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,CM,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,28.0,38.0,73.7,1.0,35.0,7.0,1.0,1.0,
Bernardo Silva,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,23.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,74.0,89.2,7.0,68.0,11.0,2.0,3.0,
Bernardo Silva,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,25.0,4.0,4.0,0.0,0.0,0.0,0.4,6.0,0.0,46.0,52.0,88.5,5.0,41.0,10.0,3.0,5.0,
Bernardo Silva,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,CM,89.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,82.0,27.0,2.0,1.0,5.0,0.5,0.5,0.4,4.0,0.0,62.0,66.0,93.9,3.0,54.0,12.0,2.0,3.0,
Bernardo Silva,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,"CM,AM",90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,23.0,1.0,2.0,4.0,0.1,0.1,0.1,6.0,2.0,39.0,44.0,88.6,3.0,44.0,8.0,5.0,7.0,
Bernardo Silva,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"CM,DM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,64.0,72.0,88.9,3.0,63.0,20.0,1.0,1.0,
Bernardo Silva,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,FW,90.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,81.0,42.0,2.0,0.0,3.0,0.4,0.4,0.0,4.0,1.0,64.0,68.0,94.1,1.0,58.0,9.0,3.0,4.0,
Bernardo Silva,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,CM,90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,92.0,14.0,2.0,2.0,2.0,0.6,0.6,0.0,2.0,0.0,76.0,81.0,93.8,4.0,79.0,15.0,2.0,2.0,
Bernardo Silva,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,"CM,FW",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.0,11.0,1.0,0.0,0.0,0.2,0.2,0.1,4.0,0.0,60.0,68.0,88.2,4.0,61.0,13.0,1.0,1.0,
Bernardo Silva,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,AM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,14.0,0.0,0.0,0.0,0.2,0.2,0.2,2.0,0.0,31.0,38.0,81.6,0.0,37.0,7.0,1.0,4.0,
Rúben Dias,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,54.0,90.7,4.0,41.0,10.0,0.0,0.0,
Rúben Dias,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,CB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,6.0,3.0,2.0,0.0,0.0,0.0,0.6,2.0,1.0,105.0,110.0,95.5,9.0,99.0,20.0,0.0,0.0,
Rúben Dias,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,3.0,1.0,1.0,0.0,0.0,0.0,0.2,3.0,0.0,67.0,69.0,97.1,4.0,58.0,7.0,0.0,0.0,
Rúben Dias,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,0.0,2.0,0.0,0.0,0.3,4.0,0.0,85.0,90.0,94.4,11.0,71.0,17.0,0.0,0.0,
Rúben Dias,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,8.0,2.0,2.0,4.0,0.1,0.1,0.1,4.0,0.0,77.0,84.0,91.7,2.0,63.0,3.0,0.0,0.0,
Rúben Dias,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,76.0,94.7,2.0,64.0,4.0,0.0,0.0,
Rúben Dias,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,92.2,1.0,34.0,1.0,0.0,0.0,
Rúben Dias,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,CB,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,1.0,8.0,0.0,0.0,0.0,
Rúben Dias,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,87.5,1.0,37.0,2.0,0.0,0.0,
Rúben Dias,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,15.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,88.9,6.0,62.0,13.0,0.0,2.0,
Rúben Dias,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,86.0,97.7,3.0,72.0,15.0,2.0,2.0,
Rúben Dias,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rúben Dias,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,10.0,2.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,75.0,83.0,90.4,3.0,68.0,4.0,0.0,0.0,
Rúben Dias,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,CB,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,76.0,7.0,1.0,4.0,1.0,0.1,0.1,0.0,0.0,0.0,63.0,67.0,94.0,2.0,52.0,3.0,0.0,0.0,
Rodri,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Rodri,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,10.0,2.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,68.0,75.0,90.7,4.0,60.0,3.0,0.0,0.0,
Rodri,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,DM,90.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,108.0,16.0,3.0,2.0,0.0,0.1,0.1,0.1,4.0,0.0,99.0,103.0,96.1,7.0,89.0,14.0,1.0,2.0,
Rodri,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,51.0,54.0,94.4,3.0,39.0,2.0,0.0,1.0,
Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodri,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,73.0,77.0,94.8,7.0,65.0,9.0,0.0,0.0,
Rodri,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,47.0,53.0,88.7,1.0,36.0,2.0,0.0,0.0,
Rodri,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,97.0,95.9,8.0,67.0,2.0,0.0,0.0,
Rodri,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,11.0,1.0,0.0,3.0,0.1,0.1,0.0,1.0,0.0,53.0,58.0,91.4,5.0,43.0,1.0,0.0,0.0,
Rodri,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,DM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,115.0,15.0,2.0,1.0,4.0,0.4,0.4,0.1,5.0,0.0,91.0,105.0,86.7,8.0,86.0,11.0,1.0,1.0,
