name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Rúben Dias,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,CB,90.0,72.0,5.0,23.0,48.0,3.0,1.0,69.0,0.0,0.0,,0.0,0.0,58.0,232.0,146.0,7.0,0.0,0.0,0.0,0.0,62.0,62.0,100.0,2.0,
Rúben Dias,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,CB,90.0,93.0,4.0,31.0,72.0,4.0,2.0,93.0,0.0,0.0,,0.0,0.0,71.0,574.0,406.0,17.0,1.0,0.0,0.0,0.0,82.0,82.0,100.0,2.0,
Rúben Dias,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,CB,90.0,102.0,17.0,60.0,45.0,5.0,3.0,100.0,0.0,0.0,,0.0,0.0,63.0,332.0,192.0,3.0,0.0,0.0,0.0,0.0,68.0,66.0,97.1,0.0,
Rúben Dias,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y*,CB,90.0,83.0,9.0,30.0,52.0,2.0,2.0,81.0,0.0,0.0,,0.0,0.0,64.0,226.0,102.0,4.0,0.0,0.0,0.0,0.0,68.0,67.0,98.5,0.0,
Rúben Dias,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y*,CB,90.0,59.0,11.0,34.0,25.0,1.0,1.0,57.0,0.0,0.0,,0.0,0.0,34.0,157.0,67.0,1.0,0.0,0.0,0.0,0.0,47.0,47.0,100.0,0.0,
Rúben Dias,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,CB,19.0,17.0,0.0,11.0,7.0,0.0,0.0,17.0,0.0,0.0,,0.0,0.0,8.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,92.3,0.0,
Rúben Dias,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,CB,90.0,68.0,12.0,35.0,33.0,4.0,1.0,66.0,0.0,0.0,,0.0,0.0,37.0,227.0,97.0,2.0,0.0,0.0,1.0,0.0,45.0,43.0,95.6,0.0,
Rúben Dias,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y*,CB,90.0,104.0,2.0,36.0,69.0,8.0,1.0,97.0,0.0,2.0,0.0,0.0,0.0,62.0,373.0,297.0,13.0,2.0,0.0,0.0,0.0,71.0,70.0,98.6,0.0,
Rúben Dias,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,CB,90.0,88.0,8.0,29.0,63.0,1.0,0.0,87.0,2.0,2.0,100.0,2.0,0.0,72.0,423.0,254.0,15.0,1.0,0.0,0.0,0.0,76.0,73.0,96.1,0.0,
Rúben Dias,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
