name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Edinson Cavani,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,FW,29.0,4.0,4.0,100.0,85.0,1.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Edinson Cavani,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,FW,81.0,17.0,24.0,70.8,361.0,63.0,9.0,11.0,81.8,3.0,6.0,50.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
Anthony Martial,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,N,FW,16.0,5.0,7.0,71.4,107.0,16.0,2.0,2.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Anthony Martial,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,FW,58.0,4.0,6.0,66.7,46.0,3.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,"LW,FW",19.0,8.0,10.0,80.0,85.0,35.0,8.0,9.0,88.9,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,
Anthony Martial,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,LW,6.0,3.0,4.0,75.0,36.0,2.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0.0,0.1,1.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Anthony Martial,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Anthony Martial,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,LW,56.0,33.0,40.0,82.5,508.0,100.0,16.0,19.0,84.2,17.0,19.0,89.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,
Anthony Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Martial,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Anthony Martial,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,LW,45.0,5.0,8.0,62.5,94.0,32.0,1.0,3.0,33.3,3.0,3.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Anthony Martial,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Bailly,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,CB,45.0,15.0,19.0,78.9,243.0,89.0,6.0,6.0,100.0,8.0,9.0,88.9,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
Eric Bailly,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,CB,90.0,23.0,25.0,92.0,505.0,141.0,8.0,9.0,88.9,8.0,8.0,100.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
