name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,sca,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,bench_explain
Bruno Fernandes,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,AM,90.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Bruno Fernandes,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,AM,61.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bruno Fernandes,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,AM,75.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Bruno Fernandes,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,"AM,CM",90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bruno Fernandes,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,"AM,DM,CM",90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bruno Fernandes,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y*,AM,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,LB,90.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,LB,90.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,"LB,WB",90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,LB,90.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,LB,90.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,LB,33.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,LB,90.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,LB,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,"LB,CB",90.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,WB,90.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,"WB,LB",72.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Shaw,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,LB,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Maguire,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Maguire,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y*,CB,90.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Maguire,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y*,CB,90.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Maguire,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Maguire,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Harry Maguire,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y*,CB,66.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
