name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Aaron Wan-Bissaka,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,RB,90.0,92.0,3.0,24.0,46.0,36.0,1.0,83.0,2.0,5.0,40.0,2.0,0.0,63.0,291.0,199.0,5.0,3.0,0.0,1.0,2.0,69.0,63.0,91.3,3.0,
Aaron Wan-Bissaka,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,RB,90.0,65.0,2.0,20.0,32.0,19.0,1.0,60.0,3.0,4.0,75.0,3.0,0.0,50.0,299.0,223.0,8.0,3.0,1.0,1.0,1.0,50.0,49.0,98.0,2.0,
Aaron Wan-Bissaka,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,"RB,WB",90.0,53.0,4.0,23.0,25.0,10.0,1.0,47.0,3.0,5.0,60.0,3.0,0.0,31.0,222.0,131.0,4.0,3.0,1.0,1.0,0.0,40.0,34.0,85.0,1.0,
Aaron Wan-Bissaka,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,WB,90.0,59.0,3.0,21.0,25.0,17.0,5.0,55.0,1.0,2.0,50.0,1.0,0.0,46.0,218.0,117.0,4.0,1.0,2.0,1.0,4.0,43.0,39.0,90.7,2.0,
Aaron Wan-Bissaka,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,"RB,WB",90.0,46.0,4.0,25.0,13.0,10.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,31.0,130.0,94.0,2.0,1.0,0.0,0.0,2.0,32.0,26.0,81.3,2.0,
Aaron Wan-Bissaka,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,RB,90.0,81.0,7.0,46.0,29.0,8.0,1.0,72.0,0.0,2.0,0.0,1.0,0.0,43.0,147.0,94.0,5.0,0.0,0.0,0.0,0.0,44.0,43.0,97.7,3.0,
Aaron Wan-Bissaka,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,RB,90.0,56.0,13.0,23.0,23.0,13.0,0.0,47.0,4.0,5.0,80.0,4.0,1.0,27.0,134.0,81.0,6.0,1.0,0.0,1.0,0.0,27.0,26.0,96.3,0.0,
Bruno Fernandes,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,AM,90.0,41.0,0.0,3.0,22.0,20.0,4.0,39.0,0.0,1.0,0.0,0.0,0.0,28.0,193.0,76.0,4.0,2.0,0.0,0.0,2.0,44.0,32.0,72.7,8.0,
Bruno Fernandes,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,AM,90.0,64.0,3.0,9.0,26.0,35.0,4.0,59.0,0.0,1.0,0.0,0.0,0.0,35.0,145.0,85.0,4.0,3.0,0.0,0.0,3.0,55.0,48.0,87.3,6.0,
Bruno Fernandes,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,AM,90.0,57.0,1.0,7.0,26.0,29.0,8.0,54.0,0.0,0.0,,0.0,0.0,32.0,145.0,101.0,6.0,4.0,1.0,2.0,2.0,56.0,43.0,76.8,12.0,
