name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,bench_explain
Victor Lindelöf,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,20.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,
Victor Lindelöf,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,CB,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.0,16.7,4.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,
Victor Lindelöf,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,33.3,3.0,2.0,1.0,5.0,3.0,0.0,2.0,2.0,2.0,6.0,0.0,
Scott McTominay,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,DM,68.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,6.0,2.0,33.3,2.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,
Scott McTominay,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,DM,15.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,9.0,1.0,11.1,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
Scott McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott McTominay,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,DM,90.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,10.0,2.0,20.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,
Scott McTominay,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,DM,81.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,25.0,3.0,14.0,3.0,21.4,9.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,
Scott McTominay,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,DM,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,14.0,2.0,14.3,1.0,11.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,
Scott McTominay,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,DM,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Scott McTominay,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,"DM,CM",90.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,9.0,3.0,33.3,2.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,
Scott McTominay,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,"DM,CM",90.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,66.7,1.0,18.0,4.0,22.2,5.0,11.0,2.0,3.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,
Scott McTominay,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,DM,90.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,20.0,2.0,10.0,8.0,12.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,
Scott McTominay,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,DM,45.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,3.0,27.3,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,
Scott McTominay,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,CM,90.0,5.0,2.0,4.0,1.0,0.0,2.0,7.0,28.6,5.0,21.0,4.0,19.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,3.0,8.0,6.0,0.0,
Cristiano Ronaldo,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
Cristiano Ronaldo,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Cristiano Ronaldo,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,"FW,LW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
Cristiano Ronaldo,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,FW,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cristiano Ronaldo,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,1.0,12.5,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cristiano Ronaldo,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,1.0,12.5,0.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
Cristiano Ronaldo,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,FW,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
Cristiano Ronaldo,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,2.0,20.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
Cristiano Ronaldo,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cristiano Ronaldo,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,N,FW,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Paul Pogba,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,LW,74.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,26.0,5.0,19.2,1.0,14.0,11.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,
Paul Pogba,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,"LW,DM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,7.0,43.8,4.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,
Paul Pogba,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,DM,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,3.0,23.1,2.0,8.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,
Paul Pogba,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,DM,90.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,50.0,1.0,19.0,7.0,36.8,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,
Paul Pogba,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,LW,72.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,15.0,7.0,46.7,2.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,
Paul Pogba,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,"LW,DM",90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,13.0,3.0,23.1,5.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,
Paul Pogba,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,DM,21.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
Paul Pogba,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,31.0,7.0,22.6,8.0,13.0,10.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,
Paul Pogba,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,"DM,CM",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
Raphaël Varane,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Raphaël Varane,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,
Raphaël Varane,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,CB,90.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,7.0,63.6,8.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,
Raphaël Varane,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,CB,90.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,6.0,4.0,66.7,3.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,3.0,6.0,0.0,
Raphaël Varane,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,CB,90.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,8.0,4.0,50.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,7.0,8.0,0.0,
Raphaël Varane,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,12.0,0.0,
Raphaël Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphaël Varane,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,12.5,8.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,
Jadon Sancho,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,N,LW,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jadon Sancho,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,RW,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,14.3,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jadon Sancho,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,LW,71.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,33.3,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
Jadon Sancho,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,LW,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,80.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
Jadon Sancho,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,LW,18.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Jadon Sancho,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jadon Sancho,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,LW,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,60.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
Jadon Sancho,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,LW,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,4.0,25.0,2.0,9.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,
Jadon Sancho,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jadon Sancho,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jadon Sancho,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,"LW,RW",45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,3.0,15.8,7.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
Jadon Sancho,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,"RW,LW",89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,50.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,
Jadon Sancho,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,FW,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,2.0,11.8,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nemanja Matić,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,N,DM,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,
Nemanja Matić,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,DM,85.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,12.0,7.0,58.3,3.0,9.0,0.0,4.0,0.0,0.0,4.0,3.0,6.0,3.0,0.0,
Nemanja Matić,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nemanja Matić,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,DM,90.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,11.0,3.0,27.3,5.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,
Nemanja Matić,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,DM,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nemanja Matić,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nemanja Matić,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nemanja Matić,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y,DM,79.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,66.7,1.0,18.0,5.0,27.8,6.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
Nemanja Matić,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nemanja Matić,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,DM,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
Nemanja Matić,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Nemanja Matić,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,"DM,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,3.0,27.3,7.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,
Nemanja Matić,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,DM,90.0,4.0,3.0,3.0,1.0,0.0,1.0,3.0,33.3,2.0,13.0,6.0,46.2,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,
Marcus Rashford,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,LW,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Marcus Rashford,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,"LW,FW",61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,2.0,25.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Marcus Rashford,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,FW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,2.0,28.6,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Marcus Rashford,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,"LW,RW",24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,2.0,15.4,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Marcus Rashford,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,"LW,RW",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,50.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Marcus Rashford,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,FW,76.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,12.0,2.0,16.7,3.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,
Edinson Cavani,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,FW,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Edinson Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edinson Cavani,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,FW,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Edinson Cavani,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,FW,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,2.0,28.6,0.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,
Edinson Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edinson Cavani,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,FW,29.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,
Edinson Cavani,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,FW,81.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,21.0,9.0,42.9,6.0,6.0,9.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,
Anthony Martial,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,N,FW,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,40.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,FW,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,3.0,33.3,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,"LW,FW",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,LW,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Anthony Martial,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Anthony Martial,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,LW,56.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,3.0,37.5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,
Anthony Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Martial,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Anthony Martial,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,LW,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Anthony Martial,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Bailly,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,CB,45.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,6.0,3.0,50.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,
Eric Bailly,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Eric Bailly,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,Y,CB,90.0,5.0,3.0,4.0,1.0,0.0,1.0,1.0,100.0,0.0,10.0,4.0,40.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,4.0,0.0,
Daniel James,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,RW,74.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,19.0,4.0,21.1,3.0,8.0,8.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,
Daniel James,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Daniel James,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,RW,52.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,12.0,4.0,33.3,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Daniel James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel James,2021-09-12,Sun,4,Home,L 0–3,Leeds United,Liverpool,N,LM,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,1.0,12.5,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Daniel James,2021-09-17,Fri,5,Away,D 1–1,Leeds United,Newcastle Utd,Y,LM,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,7.0,3.0,42.9,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,
