name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,bench_explain
Antonio Rüdiger,2021-10-23,Sat,9,Home,W 7–0,Chelsea,Norwich City,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,57.1,3.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,
Antonio Rüdiger,2021-10-30,Sat,10,Away,W 3–0,Chelsea,Newcastle Utd,Y,CB,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,15.0,4.0,26.7,6.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
Antonio Rüdiger,2021-11-06,Sat,11,Home,D 1–1,Chelsea,Burnley,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,
Antonio Rüdiger,2021-11-20,Sat,12,Away,W 3–0,Chelsea,Leicester City,Y,CB,90.0,5.0,3.0,1.0,4.0,0.0,3.0,3.0,100.0,0.0,9.0,5.0,55.6,2.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,4.0,0.0,
Antonio Rüdiger,2021-11-28,Sun,13,Home,D 1–1,Chelsea,Manchester Utd,Y,CB,90.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,33.3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,
Antonio Rüdiger,2021-12-01,Wed,14,Away,W 2–1,Chelsea,Watford,Y,CB,90.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,14.0,6.0,42.9,11.0,2.0,1.0,4.0,0.0,0.0,4.0,1.0,3.0,12.0,0.0,
Jorginho,2021-08-14,Sat,1,Home,W 3–0,Chelsea,Crystal Palace,Y,DM,90.0,6.0,3.0,2.0,3.0,1.0,2.0,4.0,50.0,2.0,32.0,11.0,34.4,8.0,17.0,7.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,
Jorginho,2021-08-22,Sun,2,Away,W 2–0,Chelsea,Arsenal,Y,DM,90.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,25.0,3.0,28.0,10.0,35.7,15.0,10.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,
Jorginho,2021-08-28,Sat,3,Away,D 1–1,Chelsea,Liverpool,Y,DM,86.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,25.0,3.0,14.0,5.0,35.7,6.0,6.0,2.0,2.0,0.0,0.0,2.0,3.0,6.0,2.0,0.0,
Jorginho,2021-09-11,Sat,4,Home,W 3–0,Chelsea,Aston Villa,N,DM,45.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,12.0,2.0,16.7,5.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,
Jorginho,2021-09-19,Sun,5,Away,W 3–0,Chelsea,Tottenham,Y,DM,90.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,22.0,5.0,22.7,6.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,
Jorginho,2021-09-25,Sat,6,Home,L 0–1,Chelsea,Manchester City,Y,DM,75.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,20.0,7.0,35.0,7.0,10.0,3.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,
Jorginho,2021-10-02,Sat,7,Home,W 3–1,Chelsea,Southampton,N,DM,18.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
Jorginho,2021-10-16,Sat,8,Away,W 1–0,Chelsea,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jorginho,2021-10-23,Sat,9,Home,W 7–0,Chelsea,Norwich City,Y*,DM,63.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,6.0,33.3,6.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,
Jorginho,2021-10-30,Sat,10,Away,W 3–0,Chelsea,Newcastle Utd,Y*,DM,90.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,4.0,21.1,9.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,
Jorginho,2021-11-06,Sat,11,Home,D 1–1,Chelsea,Burnley,Y*,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,40.0,7.0,2.0,1.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,
Jorginho,2021-11-20,Sat,12,Away,W 3–0,Chelsea,Leicester City,Y*,DM,76.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,25.0,3.0,11.0,5.0,45.5,6.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,
Jorginho,2021-11-28,Sun,13,Home,D 1–1,Chelsea,Manchester Utd,Y*,DM,90.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,6.0,42.9,5.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,
Jorginho,2021-12-01,Wed,14,Away,W 2–1,Chelsea,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Andreas Christensen,2021-08-14,Sat,1,Home,W 3–0,Chelsea,Crystal Palace,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,20.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,
Andreas Christensen,2021-08-22,Sun,2,Away,W 2–0,Chelsea,Arsenal,Y,CB,90.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,7.0,5.0,71.4,4.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,
